x,y,z
2.88,1.55,1.57
2.93,1.57,1.63
2.95,1.57,1.61
3,1.58,1.6
3.09,1.56,1.51
3.11,1.59,1.51
3.09,1.58,1.44
3.13,1.62,1.43
3.17,1.67,1.49
3.15,1.68,1.5
3.15,1.7,1.45
3.17,1.74,1.44
3.13,1.76,1.42
3.1,1.81,1.41
3.11,1.87,1.44
3.11,1.93,1.47
3.11,1.97,1.55
3.17,2.04,1.54
3.19,2.11,1.59
3.19,2.14,1.5
3.19,2.18,1.58
3.17,2.24,1.62
3.09,2.34,1.55
3.03,2.42,1.49
2.99,2.46,1.43
3,2.48,1.4
3,2.5,1.42
2.92,2.58,1.41
2.91,2.64,1.45
2.92,2.67,1.47
2.95,2.7,1.52
3,2.73,1.48
3.01,2.78,1.5
3.05,2.84,1.51
3.08,2.94,1.5
3.08,2.98,1.45
3.06,3.03,1.53
3.07,3.06,1.58
3.06,3.1,1.62
3.08,3.12,1.61
3.09,3.15,1.58
3.1,3.18,1.56
3.15,3.21,1.55
3.13,3.28,1.47
3.19,3.31,1.47
3.24,3.35,1.42
3.16,3.38,1.44
3.11,3.42,1.41
3.08,3.46,1.41
3.08,3.51,1.42
3.07,3.54,1.49
3.04,3.6,1.47
3.06,3.67,1.49
3.06,3.74,1.43
3.09,3.8,1.42
3.06,3.86,1.47
3.1,3.91,1.45
3.11,3.97,1.51
3.13,4.02,1.45
3.12,4.08,1.49
3.17,4.12,1.47
3.2,4.17,1.51
3.19,4.19,1.42
3.16,4.2,1.41
3.12,4.27,1.44
3.17,4.29,1.43
3.19,4.36,1.42
3.12,4.51,1.39
3.24,4.51,1.37
3.31,4.53,1.37
3.39,4.52,1.49
3.31,4.61,1.52
3.25,4.66,1.62
3.3,4.68,1.55
3.2,4.72,1.58
3.38,4.62,1.58
3.32,4.68,1.55
3.26,4.66,1.49
3.22,4.66,1.53
3.11,4.7,1.53
2.91,4.74,1.61
2.87,4.73,1.52
2.83,4.71,1.56
2.77,4.69,1.64
2.66,4.73,1.61
2.67,4.72,1.58
2.64,4.71,1.54
2.58,4.73,1.53
2.52,4.77,1.52
2.47,4.79,1.52
2.39,4.8,1.57
2.36,4.8,1.5
2.34,4.77,1.49
2.31,4.83,1.55
2.26,4.81,1.52
2.22,4.83,1.57
2.18,4.79,1.61
2.15,4.77,1.64
2.14,4.77,1.67
2.15,4.79,1.74
2.09,4.77,1.71
2.05,4.77,1.61
2.03,4.75,1.65
2.02,4.75,1.73
2.05,4.73,1.67
2,4.76,1.68
1.99,4.79,1.59
1.97,4.8,1.62
1.95,4.8,1.55
1.95,4.77,1.51
1.92,4.78,1.52
1.92,4.82,1.47
1.89,4.84,1.47
1.84,4.86,1.5
1.82,4.86,1.47
1.82,4.83,1.5
1.82,4.82,1.58
1.81,4.8,1.6
1.84,4.82,1.61
1.77,4.81,1.61
1.74,4.79,1.56
1.7,4.78,1.57
1.67,4.78,1.56
1.63,4.79,1.49
1.57,4.77,1.51
1.51,4.76,1.47
1.43,4.75,1.46
1.4,4.72,1.52
1.28,4.65,1.51
1.27,4.65,1.5
1.26,4.66,1.49
1.25,4.67,1.52
1.22,4.67,1.5
1.17,4.66,1.47
1.09,4.66,1.43
1,4.64,1.44
0.78,4.53,1.47
0.71,4.51,1.47
0.72,4.54,1.44
0.85,4.64,1.53
0.84,4.66,1.5
0.78,4.63,1.51
0.8,4.67,1.5
0.75,4.66,1.46
0.72,4.67,1.41
0.68,4.64,1.43
0.65,4.61,1.47
0.65,4.61,1.57
0.65,4.6,1.5
0.65,4.57,1.49
0.64,4.55,1.43
0.66,4.52,1.49
0.71,4.51,1.46
0.77,4.49,1.4
0.78,4.43,1.47
0.78,4.37,1.48
0.8,4.34,1.53
0.82,4.31,1.5
0.88,4.28,1.47
0.88,4.23,1.46
0.91,4.22,1.42
0.9,4.17,1.4
0.79,4.09,1.45
0.76,4.04,1.4
0.74,3.99,1.42
0.73,3.93,1.43
0.75,3.89,1.48
0.75,3.85,1.41
0.76,3.81,1.36
0.81,3.8,1.37
0.81,3.78,1.39
0.82,3.75,1.37
0.71,3.67,1.34
0.73,3.65,1.45
0.79,3.62,1.51
0.86,3.59,1.55
0.89,3.57,1.57
0.91,3.53,1.52
0.9,3.51,1.46
0.91,3.47,1.43
0.87,3.43,1.41
0.92,3.39,1.44
0.92,3.34,1.41
0.96,3.3,1.46
0.97,3.26,1.4
0.98,3.22,1.38
0.93,3.18,1.37
0.91,3.13,1.36
0.92,3.1,1.35
0.96,3.07,1.4
0.99,3.03,1.46
0.99,2.98,1.43
0.95,2.91,1.4
0.95,2.9,1.41
0.97,2.84,1.38
0.95,2.8,1.45
0.94,2.76,1.5
0.93,2.72,1.58
0.95,2.68,1.48
0.9,2.63,1.46
0.93,2.58,1.47
0.92,2.52,1.46
0.91,2.46,1.49
0.9,2.4,1.45
0.92,2.34,1.43
0.85,2.28,1.42
0.8,2.22,1.44
0.86,2.22,1.55
0.83,2.16,1.5
0.86,2.14,1.59
0.87,2.12,1.62
0.82,2.07,1.55
0.82,2.03,1.51
0.81,2,1.46
0.78,1.97,1.41
0.77,1.97,1.46
0.79,1.95,1.53
0.83,1.9,1.55
0.85,1.8,1.51
0.8,1.81,1.46
0.78,1.8,1.48
0.74,1.8,1.5
0.73,1.78,1.45
0.85,1.71,1.53
0.9,1.63,1.55
0.91,1.57,1.62
0.95,1.54,1.57
0.93,1.5,1.55
0.96,1.51,1.51
0.99,1.52,1.56
0.99,1.52,1.55
1.06,1.56,1.47
1.13,1.56,1.46
1.19,1.56,1.52
1.2,1.54,1.57
1.25,1.57,1.53
1.28,1.57,1.49
1.29,1.56,1.48
1.31,1.55,1.57
1.37,1.57,1.63
1.42,1.6,1.67
1.51,1.59,1.57
1.52,1.58,1.54
1.53,1.58,1.49
1.55,1.55,1.45
1.58,1.55,1.41
1.59,1.6,1.5
1.69,1.57,1.5
1.76,1.57,1.46
1.81,1.58,1.45
1.89,1.6,1.44
1.93,1.6,1.47
1.97,1.59,1.42
2.04,1.61,1.41
2.11,1.6,1.37
2.16,1.62,1.46
2.19,1.62,1.46
2.2,1.63,1.45
2.24,1.66,1.45
2.35,1.68,1.53
2.34,1.65,1.53
2.37,1.64,1.47
2.43,1.66,1.55
2.46,1.64,1.54
2.49,1.62,1.51
2.53,1.6,1.48
2.56,1.59,1.44
2.6,1.57,1.42
2.63,1.55,1.42
2.68,1.55,1.5
2.76,1.57,1.48
2.81,1.58,1.44
2.85,1.59,1.5
2.89,1.62,1.58
2.93,1.62,1.55
2.96,1.64,1.58
3.01,1.65,1.5
3.03,1.66,1.55
3.08,1.68,1.54
3.12,1.68,1.47
3.13,1.66,1.46
3.16,1.68,1.47
3.24,1.75,1.45
3.22,1.74,1.47
3.21,1.74,1.48
3.18,1.74,1.52
3.17,1.75,1.55
3.18,1.76,1.51
3.14,1.77,1.46
3.14,1.8,1.42
3.1,1.83,1.48
3.09,1.86,1.42
3.08,1.9,1.46
3.07,1.96,1.53
3.09,2.01,1.51
3.13,2.06,1.57
3.13,2.11,1.5
3.12,2.17,1.48
3.11,2.23,1.45
3.09,2.26,1.48
3.11,2.3,1.47
3.1,2.35,1.48
3.12,2.4,1.41
3.1,2.44,1.54
3.07,2.46,1.53
3.06,2.49,1.5
3.03,2.5,1.45
3.03,2.55,1.54
3.02,2.57,1.5
3.05,2.64,1.43
3.08,2.71,1.42
3.1,2.78,1.41
3.12,2.83,1.52
3.06,2.88,1.54
3.06,2.92,1.45
3.07,2.98,1.44
3.08,3.03,1.54
3.2,3.09,1.52
3.25,3.1,1.5
3.27,3.13,1.46
3.2,3.17,1.46
3.22,3.25,1.37
3.21,3.29,1.47
3.18,3.36,1.4
3.23,3.38,1.4
3.25,3.39,1.46
3.25,3.43,1.43
3.25,3.46,1.41
3.27,3.49,1.42
3.27,3.54,1.4
3.23,3.62,1.43
3.26,3.64,1.47
3.15,3.65,1.44
3.16,3.73,1.44
3.27,3.74,1.43
3.3,3.8,1.41
3.37,3.82,1.49
3.44,3.84,1.5
3.51,3.84,1.44
3.58,3.84,1.41
3.58,3.88,1.46
3.73,3.86,1.46
3.55,3.99,1.44
3.46,4.09,1.45
3.4,4.19,1.4
3.4,4.24,1.46
3.37,4.25,1.43
3.31,4.31,1.46
3.27,4.33,1.46
3.37,4.34,1.45
3.46,4.31,1.54
3.59,4.29,1.48
3.45,4.43,1.5
3.45,4.47,1.57
3.5,4.5,1.56
3.63,4.47,1.64
3.46,4.58,1.61
3.37,4.66,1.56
3.27,4.71,1.57
3.19,4.76,1.56
3.11,4.8,1.54
3.16,4.77,1.51
3.3,4.71,1.51
3.31,4.7,1.45
3.17,4.77,1.43
3.05,4.82,1.43
3.03,4.81,1.41
2.96,4.84,1.46
2.87,4.87,1.5
2.86,4.86,1.63
2.81,4.85,1.62
2.76,4.86,1.61
2.73,4.84,1.61
2.73,4.86,1.52
2.67,4.84,1.47
2.62,4.81,1.59
2.6,4.81,1.61
2.61,4.82,1.53
2.58,4.81,1.49
2.53,4.81,1.47
2.45,4.81,1.56
2.46,4.83,1.48
2.43,4.81,1.42
2.35,4.8,1.53
2.29,4.81,1.63
2.24,4.81,1.64
2.18,4.82,1.63
2.13,4.8,1.56
2.1,4.8,1.6
2.09,4.84,1.52
2.07,4.82,1.61
2.05,4.83,1.64
2.02,4.82,1.64
2.01,4.83,1.6
1.96,4.81,1.51
1.92,4.8,1.56
1.87,4.78,1.56
1.81,4.76,1.52
1.76,4.74,1.46
1.72,4.72,1.41
1.74,4.75,1.46
1.71,4.73,1.46
1.71,4.75,1.45
1.64,4.72,1.55
1.58,4.7,1.55
1.52,4.7,1.5
1.49,4.73,1.47
1.44,4.74,1.44
1.41,4.76,1.46
1.4,4.78,1.49
1.37,4.81,1.44
1.33,4.8,1.52
1.3,4.8,1.52
1.32,4.84,1.46
1.28,4.82,1.41
1.22,4.81,1.39
1.2,4.85,1.36
1.15,4.84,1.44
1.08,4.82,1.43
1.02,4.79,1.47
0.96,4.77,1.49
0.88,4.77,1.49
0.89,4.75,1.46
0.88,4.7,1.53
0.83,4.64,1.55
0.78,4.59,1.49
0.79,4.57,1.46
0.63,4.47,1.48
0.62,4.45,1.42
0.61,4.39,1.57
0.62,4.37,1.64
0.68,4.37,1.59
0.71,4.38,1.52
0.71,4.33,1.53
0.76,4.32,1.5
0.78,4.3,1.46
0.83,4.31,1.47
0.84,4.31,1.41
0.83,4.28,1.37
0.79,4.2,1.36
0.81,4.13,1.47
0.82,4.08,1.52
0.86,4.02,1.53
0.88,3.99,1.47
0.94,3.96,1.42
0.92,3.93,1.4
0.93,3.87,1.36
0.93,3.84,1.46
0.92,3.78,1.41
0.92,3.74,1.39
0.91,3.7,1.37
0.92,3.62,1.36
0.93,3.57,1.49
0.93,3.52,1.41
0.91,3.48,1.39
0.88,3.46,1.52
0.86,3.43,1.52
0.84,3.37,1.49
0.79,3.3,1.56
0.73,3.22,1.52
0.78,3.21,1.6
0.79,3.19,1.52
0.81,3.16,1.56
0.77,3.09,1.49
0.83,3.06,1.52
0.87,3.03,1.48
0.85,2.95,1.43
0.89,2.92,1.51
0.9,2.88,1.54
0.91,2.84,1.51
0.9,2.78,1.47
0.91,2.72,1.46
0.9,2.7,1.44
0.9,2.65,1.48
0.92,2.63,1.55
0.92,2.59,1.64
0.93,2.55,1.67
0.89,2.52,1.65
0.94,2.51,1.61
0.94,2.49,1.54
0.9,2.42,1.54
0.87,2.36,1.51
0.89,2.32,1.51
0.88,2.27,1.45
0.83,2.17,1.41
0.85,2.14,1.45
0.88,2.09,1.44
0.86,2.04,1.47
0.82,1.98,1.58
0.8,1.96,1.51
0.79,1.93,1.49
0.82,1.9,1.48
0.78,1.88,1.43
0.76,1.86,1.42
0.84,1.78,1.49
0.76,1.77,1.54
0.83,1.72,1.54
0.89,1.67,1.56
0.9,1.61,1.48
0.94,1.58,1.48
0.93,1.54,1.53
0.94,1.51,1.51
1.02,1.53,1.5
1.04,1.51,1.45
1.04,1.48,1.4
1.09,1.52,1.36
1.07,1.52,1.41
1.1,1.51,1.54
1.17,1.52,1.52
1.24,1.53,1.52
1.3,1.55,1.5
1.32,1.52,1.45
1.37,1.53,1.45
1.41,1.52,1.45
1.45,1.52,1.5
1.51,1.51,1.49
1.51,1.47,1.49
1.51,1.46,1.45
1.53,1.44,1.39
1.53,1.4,1.42
1.59,1.39,1.39
1.62,1.4,1.46
1.67,1.4,1.48
1.76,1.43,1.49
1.84,1.44,1.49
1.89,1.46,1.47
1.92,1.48,1.61
1.95,1.47,1.54
1.98,1.48,1.52
2.06,1.52,1.6
2.11,1.57,1.67
2.17,1.6,1.66
2.23,1.62,1.61
2.27,1.63,1.6
2.32,1.62,1.55
2.33,1.6,1.52
2.37,1.57,1.48
2.43,1.56,1.5
2.48,1.55,1.5
2.52,1.52,1.49
2.56,1.51,1.52
2.59,1.49,1.49
2.63,1.48,1.47
2.67,1.5,1.5
2.72,1.51,1.5
2.77,1.52,1.59
2.85,1.56,1.56
2.89,1.57,1.5
2.93,1.57,1.5
2.97,1.58,1.45
3.01,1.59,1.56
3.03,1.58,1.55
3.1,1.57,1.5
3.12,1.56,1.49
3.21,1.57,1.5
3.19,1.56,1.44
3.19,1.59,1.45
3.17,1.61,1.49
3.19,1.66,1.5
3.23,1.72,1.59
3.23,1.75,1.56
3.25,1.81,1.53
3.23,1.83,1.48
3.22,1.86,1.43
3.19,1.87,1.45
3.16,1.91,1.51
3.15,1.95,1.51
3.1,2,1.57
3.09,2.08,1.56
3.13,2.11,1.48
3.09,2.16,1.5
3.05,2.2,1.54
3.02,2.25,1.54
3,2.29,1.53
2.99,2.33,1.59
3,2.34,1.56
2.96,2.41,1.5
2.97,2.44,1.42
2.98,2.47,1.41
3,2.51,1.41
3,2.56,1.42
3,2.61,1.41
3.03,2.66,1.4
3.02,2.72,1.36
3.04,2.74,1.45
3.05,2.79,1.38
3.05,2.85,1.35
3.02,2.93,1.43
3,2.98,1.37
3.03,3.1,1.39
3.07,3.19,1.37
3.03,3.21,1.33
3.01,3.25,1.42
3.04,3.29,1.43
3.07,3.33,1.37
3.09,3.37,1.46
3.08,3.39,1.45
3.04,3.42,1.38
3.14,3.45,1.35
3.19,3.49,1.43
3.2,3.56,1.52
3.18,3.62,1.44
3.19,3.67,1.57
3.2,3.71,1.63
3.25,3.77,1.58
3.27,3.8,1.63
3.25,3.83,1.65
3.22,3.89,1.65
3.23,3.94,1.64
3.24,4,1.6
3.22,4.05,1.6
3.18,4.09,1.63
3.16,4.14,1.66
3.19,4.21,1.63
3.2,4.23,1.63
3.14,4.29,1.57
3.24,4.27,1.64
3.4,4.23,1.59
3.37,4.26,1.57
3.5,4.25,1.56
3.42,4.34,1.49
3.45,4.39,1.57
3.33,4.48,1.64
3.26,4.57,1.56
3.21,4.62,1.62
3.22,4.72,1.55
3.16,4.74,1.52
3.12,4.76,1.5
3.09,4.78,1.47
3.01,4.8,1.56
2.98,4.81,1.48
2.95,4.8,1.54
2.9,4.8,1.49
2.86,4.78,1.48
2.83,4.77,1.47
2.86,4.79,1.4
2.8,4.78,1.49
2.79,4.75,1.53
2.77,4.72,1.51
2.74,4.71,1.53
2.7,4.71,1.49
2.65,4.73,1.45
2.61,4.75,1.42
2.55,4.77,1.43
2.5,4.78,1.43
2.51,4.82,1.38
2.52,4.86,1.38
2.46,4.87,1.36
2.42,4.89,1.37
2.36,4.9,1.38
2.32,4.89,1.46
2.29,4.87,1.43
2.23,4.87,1.39
2.18,4.87,1.46
2.12,4.88,1.4
2.08,4.85,1.47
2.06,4.84,1.46
1.99,4.8,1.5
1.92,4.77,1.43
1.89,4.74,1.47
1.85,4.71,1.54
1.82,4.7,1.55
1.8,4.69,1.55
1.78,4.68,1.55
1.75,4.68,1.47
1.73,4.68,1.46
1.71,4.68,1.48
1.72,4.72,1.51
1.66,4.73,1.44
1.61,4.76,1.4
1.57,4.78,1.39
1.5,4.78,1.4
1.46,4.81,1.39
1.42,4.82,1.4
1.38,4.83,1.44
1.35,4.82,1.46
1.33,4.84,1.57
1.32,4.87,1.6
1.3,4.89,1.55
1.25,4.86,1.55
1.18,4.83,1.48
1.14,4.81,1.51
1.1,4.82,1.59
1.06,4.82,1.54
1.02,4.79,1.59
1,4.78,1.63
0.97,4.78,1.56
0.95,4.78,1.52
0.91,4.78,1.52
0.92,4.76,1.47
0.93,4.76,1.51
0.92,4.75,1.49
0.91,4.73,1.51
0.61,4.59,1.48
0.72,4.55,1.42
0.67,4.51,1.42
0.64,4.47,1.38
0.6,4.43,1.42
0.59,4.39,1.42
0.59,4.35,1.4
0.63,4.36,1.36
0.69,4.35,1.46
0.73,4.34,1.44
0.78,4.33,1.44
0.84,4.31,1.42
0.88,4.28,1.42
0.87,4.22,1.45
0.88,4.19,1.43
0.85,4.11,1.38
0.82,4.06,1.35
0.87,4.05,1.35
0.87,4.01,1.34
0.93,4,1.33
0.95,3.96,1.35
0.95,3.92,1.46
0.91,3.86,1.4
0.89,3.8,1.38
0.86,3.75,1.4
0.9,3.72,1.47
0.91,3.69,1.55
0.92,3.64,1.59
0.9,3.62,1.66
0.9,3.6,1.54
0.92,3.56,1.52
0.96,3.52,1.49
0.92,3.5,1.49
0.91,3.48,1.51
0.95,3.44,1.53
0.97,3.39,1.55
0.95,3.3,1.52
0.96,3.24,1.44
0.96,3.2,1.38
1.01,3.18,1.49
0.96,3.12,1.5
0.9,3.06,1.42
0.96,3.07,1.48
0.99,3.08,1.42
0.89,3.02,1.38
0.93,3.04,1.37
0.96,3.02,1.36
0.92,2.96,1.38
0.93,2.94,1.43
0.92,2.91,1.42
0.94,2.89,1.39
0.96,2.87,1.43
1.01,2.85,1.42
0.99,2.81,1.42
0.97,2.79,1.4
0.92,2.73,1.34
0.96,2.72,1.32
0.95,2.69,1.32
0.91,2.62,1.34
0.92,2.57,1.39
0.95,2.52,1.38
0.97,2.46,1.51
0.94,2.4,1.43
0.96,2.37,1.41
0.95,2.32,1.39
0.94,2.29,1.39
0.95,2.25,1.41
0.93,2.2,1.41
0.88,2.15,1.4
0.92,2.15,1.36
0.95,2.13,1.34
0.92,2.08,1.38
0.9,2.03,1.37
0.86,1.96,1.4
0.85,1.91,1.41
0.85,1.89,1.37
0.88,1.87,1.4
0.91,1.87,1.39
0.91,1.88,1.52
0.9,1.86,1.49
0.89,1.85,1.49
0.92,1.78,1.52
0.93,1.74,1.62
0.96,1.69,1.54
0.97,1.65,1.6
1.01,1.61,1.53
1.02,1.61,1.52
1.03,1.59,1.5
1.02,1.57,1.54
1.06,1.57,1.53
1.09,1.57,1.55
1.12,1.57,1.52
1.1,1.55,1.48
1.14,1.56,1.46
1.18,1.58,1.47
1.2,1.56,1.51
1.24,1.55,1.52
1.29,1.53,1.58
1.34,1.52,1.62
1.42,1.49,1.53
1.44,1.48,1.51
1.45,1.46,1.46
1.51,1.47,1.41
1.54,1.47,1.47
1.56,1.46,1.46
1.56,1.45,1.58
1.6,1.45,1.55
1.64,1.48,1.56
1.69,1.52,1.48
1.73,1.54,1.44
1.78,1.56,1.55
1.83,1.57,1.46
1.86,1.58,1.55
1.85,1.54,1.5
1.88,1.55,1.43
1.86,1.51,1.38
1.9,1.53,1.45
1.96,1.54,1.43
2.03,1.56,1.46
2.02,1.53,1.4
2.04,1.53,1.37
2.11,1.55,1.51
2.16,1.55,1.58
2.16,1.53,1.53
2.22,1.56,1.63
2.25,1.56,1.65
2.28,1.55,1.57
2.25,1.47,1.5
2.29,1.47,1.52
2.32,1.47,1.49
2.37,1.48,1.49
2.43,1.5,1.55
2.49,1.52,1.53
2.54,1.53,1.56
2.58,1.54,1.57
2.62,1.56,1.56
2.62,1.55,1.58
2.67,1.55,1.57
2.72,1.58,1.63
2.71,1.57,1.65
2.76,1.61,1.68
2.83,1.64,1.57
2.86,1.67,1.61
2.91,1.69,1.56
2.98,1.7,1.53
3.02,1.68,1.52
3.05,1.69,1.53
3.08,1.68,1.57
3.13,1.65,1.61
3.14,1.63,1.58
3.16,1.62,1.55
3.2,1.62,1.5
3.23,1.64,1.51
3.22,1.64,1.49
3.2,1.64,1.46
3.21,1.65,1.48
3.2,1.67,1.46
3.23,1.72,1.44
3.21,1.75,1.41
3.23,1.79,1.44
3.2,1.84,1.43
3.19,1.89,1.39
3.22,1.93,1.48
3.18,2,1.5
3.17,2.08,1.6
3.16,2.11,1.52
3.14,2.14,1.44
3.13,2.21,1.5
3.13,2.24,1.49
3.15,2.31,1.52
3.13,2.33,1.51
3.11,2.39,1.55
3.12,2.45,1.46
3.1,2.47,1.41
3.08,2.51,1.39
3.08,2.53,1.37
3.08,2.58,1.43
3.19,2.58,1.4
3.18,2.62,1.36
3.16,2.65,1.33
3.16,2.68,1.38
3.12,2.74,1.39
3.1,2.81,1.5
3.05,2.88,1.42
3.01,2.94,1.37
2.97,2.99,1.38
2.98,3.01,1.4
2.91,3.02,1.38
2.93,3.06,1.37
2.99,3.09,1.37
3.01,3.12,1.47
3.02,3.16,1.44
3.04,3.2,1.4
3.06,3.26,1.38
3.03,3.32,1.41
3.05,3.37,1.41
3.07,3.43,1.38
3.14,3.43,1.42
3.17,3.46,1.37
3.18,3.5,1.37
3.19,3.52,1.38
3.17,3.56,1.36
3.19,3.62,1.33
3.1,3.71,1.3
3.09,3.75,1.37
3.09,3.78,1.39
3.12,3.82,1.41
3.15,3.85,1.42
3.17,3.9,1.4
3.17,3.93,1.46
3.19,3.96,1.55
3.08,3.93,1.63
2.99,3.91,1.53
3.04,3.98,1.48
3.07,4.06,1.44
3.09,4.12,1.55
3.09,4.19,1.51
3.08,4.2,1.45
3.09,4.25,1.5
3.12,4.32,1.46
3.12,4.37,1.47
3.37,4.31,1.55
3.3,4.38,1.51
3.38,4.37,1.55
3.43,4.37,1.6
3.46,4.38,1.58
3.49,4.42,1.54
3.47,4.46,1.49
3.47,4.49,1.48
3.49,4.52,1.44
3.49,4.53,1.5
3.47,4.54,1.53
3.43,4.56,1.57
3.53,4.52,1.55
3.56,4.51,1.56
3.36,4.63,1.59
3.26,4.7,1.51
3,4.82,1.47
2.85,4.87,1.52
2.78,4.89,1.47
2.77,4.84,1.52
2.73,4.85,1.55
2.7,4.84,1.55
2.68,4.85,1.47
2.65,4.85,1.45
2.61,4.85,1.41
2.61,4.85,1.44
2.57,4.84,1.53
2.54,4.87,1.53
2.52,4.89,1.54
2.47,4.89,1.6
2.43,4.87,1.67
2.4,4.89,1.66
2.35,4.9,1.59
2.34,4.87,1.54
2.27,4.88,1.47
2.17,4.86,1.47
2.13,4.81,1.47
2.09,4.8,1.47
2.06,4.79,1.42
2.04,4.78,1.47
2.04,4.78,1.46
2.04,4.82,1.46
2,4.83,1.42
1.95,4.8,1.49
1.91,4.8,1.57
1.89,4.81,1.67
1.87,4.82,1.57
1.83,4.85,1.52
1.81,4.85,1.47
1.79,4.83,1.56
1.81,4.86,1.58
1.77,4.83,1.5
1.74,4.82,1.52
1.75,4.85,1.47
1.72,4.85,1.48
1.67,4.84,1.46
1.61,4.83,1.43
1.56,4.81,1.43
1.5,4.8,1.39
1.43,4.78,1.38
1.37,4.76,1.4
1.35,4.76,1.41
1.34,4.76,1.45
1.32,4.76,1.49
1.28,4.75,1.5
1.21,4.73,1.57
1.22,4.74,1.62
1.15,4.74,1.54
1.1,4.74,1.51
1.05,4.77,1.46
1.06,4.83,1.43
1.02,4.86,1.5
0.96,4.87,1.58
0.88,4.87,1.53
0.83,4.87,1.54
0.79,4.86,1.57
0.77,4.84,1.62
0.75,4.85,1.55
0.73,4.85,1.53
0.74,4.84,1.62
0.59,4.76,1.59
0.58,4.72,1.58
0.58,4.69,1.66
0.43,4.59,1.65
0.45,4.57,1.69
0.47,4.55,1.62
0.5,4.49,1.7
0.54,4.46,1.59
0.56,4.42,1.59
0.58,4.37,1.61
0.61,4.33,1.59
0.64,4.31,1.51
0.64,4.27,1.52
0.64,4.23,1.45
0.69,4.2,1.52
0.71,4.17,1.59
0.75,4.19,1.6
0.76,4.19,1.53
0.76,4.17,1.51
0.74,4.11,1.54
0.75,4.09,1.59
0.74,4.04,1.61
0.75,4,1.61
0.72,3.97,1.53
0.8,3.94,1.45
0.82,3.89,1.42
0.92,3.85,1.47
0.95,3.8,1.49
0.99,3.75,1.53
1.01,3.71,1.47
1.01,3.66,1.45
1.03,3.6,1.5
0.96,3.58,1.5
0.94,3.53,1.6
0.9,3.49,1.53
0.93,3.42,1.53
0.94,3.39,1.44
0.9,3.36,1.46
0.87,3.37,1.41
0.85,3.31,1.38
0.93,3.25,1.38
0.93,3.21,1.38
0.93,3.19,1.46
0.91,3.13,1.43
0.91,3.12,1.39
0.92,3.09,1.43
0.87,3.04,1.54
0.9,3.01,1.47
0.92,2.98,1.49
0.84,2.88,1.43
0.86,2.85,1.45
0.84,2.81,1.39
0.83,2.77,1.38
0.77,2.71,1.43
0.75,2.66,1.41
0.73,2.64,1.37
0.77,2.6,1.36
0.86,2.62,1.32
0.88,2.59,1.32
0.91,2.57,1.35
0.93,2.51,1.37
0.83,2.43,1.37
0.82,2.39,1.45
0.82,2.35,1.39
0.83,2.33,1.53
0.85,2.31,1.56
0.84,2.27,1.48
0.82,2.22,1.49
0.84,2.16,1.51
0.9,2.14,1.47
0.93,2.1,1.56
0.98,2.08,1.51
0.93,2.03,1.47
0.92,1.99,1.42
0.91,1.96,1.53
0.96,1.89,1.52
0.95,1.84,1.47
0.98,1.78,1.5
0.96,1.75,1.52
0.97,1.72,1.52
0.98,1.68,1.56
1.02,1.63,1.54
0.95,1.56,1.49
0.95,1.53,1.58
1,1.53,1.62
1.03,1.51,1.55
1.05,1.5,1.5
1.08,1.51,1.49
1.11,1.53,1.49
1.14,1.53,1.49
1.15,1.53,1.48
1.16,1.53,1.52
1.2,1.56,1.51
1.2,1.56,1.51
1.22,1.56,1.51
1.25,1.57,1.5
1.31,1.61,1.53
1.36,1.63,1.55
1.4,1.63,1.62
1.43,1.6,1.65
1.45,1.58,1.56
1.51,1.57,1.6
1.52,1.53,1.59
1.55,1.51,1.51
1.56,1.49,1.49
1.56,1.46,1.43
1.56,1.43,1.41
1.64,1.45,1.37
1.7,1.47,1.43
1.76,1.46,1.47
1.79,1.45,1.47
1.84,1.48,1.5
1.91,1.47,1.51
1.95,1.48,1.57
1.99,1.47,1.58
2.04,1.48,1.58
2.09,1.47,1.51
2.11,1.48,1.55
2.13,1.49,1.59
2.12,1.47,1.61
2.11,1.45,1.55
2.09,1.42,1.52
2.1,1.41,1.46
2.16,1.43,1.49
2.21,1.45,1.51
2.28,1.4,1.44
2.31,1.41,1.42
2.35,1.39,1.49
2.38,1.39,1.47
2.38,1.39,1.45
2.43,1.4,1.41
2.45,1.4,1.49
2.47,1.41,1.59
2.48,1.41,1.62
2.5,1.42,1.65
2.5,1.42,1.58
2.52,1.43,1.54
2.56,1.44,1.49
2.58,1.43,1.44
2.59,1.43,1.49
2.67,1.46,1.57
2.73,1.48,1.52
2.8,1.5,1.53
2.83,1.52,1.57
2.87,1.54,1.57
2.92,1.58,1.5
2.98,1.62,1.49
3.15,1.71,1.46
3.27,1.71,1.56
3.27,1.71,1.54
3.23,1.71,1.53
3.24,1.7,1.51
3.21,1.71,1.5
3.24,1.74,1.45
3.21,1.74,1.44
3.2,1.74,1.41
3.18,1.77,1.44
3.21,1.83,1.46
3.21,1.86,1.44
3.18,1.89,1.42
3.18,1.9,1.49
3.14,1.92,1.45
3.07,1.9,1.43
3.06,1.94,1.48
3,1.95,1.43
2.98,1.98,1.41
2.94,2.02,1.5
2.91,2.05,1.53
2.88,2.11,1.56
2.89,2.13,1.62
2.9,2.11,1.54
2.88,2.17,1.59
2.87,2.22,1.54
2.84,2.26,1.61
2.87,2.29,1.63
2.86,2.32,1.54
